decision,ref,confidence,kind,reason,original,suggested
,PS 87:3,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Glorious things are spoken of you, O city of God. Selah.","Glorious things are spoken of You, O city of God. Selah."
,PS 88:2,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"O LORD, God of my salvation, by day I cry out, in the night before You.","O LORD, God of my Salvation, by day I cry out, in the night before You."
,PS 89:27,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"He shall call to Me, “You are my Father, my God, and the Rock of my salvation.”","He shall call to Me, “You are my Father, my God, and the Rock of my Salvation.”"
,PS 8:6,0.8,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"Yet You have made him a little lower than God, and crown him with glory and honor.","Yet You have made Him a little lower than God, and crown him with glory and honor."
,PS 8:6,0.8,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"Yet You have made him a little lower than God, and crown him with glory and honor.","Yet You have made Him a little lower than God, and crown Him with glory and honor."
APPROVE,PS 90:1,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"A prayer of Moses, the man of God. Lord, you have been our dwelling place in every generation.","A prayer of Moses, the man of God. Lord, You have been our dwelling place in every generation."
,PS 90:2,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Before the mountains were brought forth, or ever you gave birth to the earth and the world, from everlasting to everlasting, you are God.","Before the mountains were brought forth, or ever You gave birth to the earth and the world, from everlasting to everlasting, you are God."
APPROVE,PS 90:2,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Before the mountains were brought forth, or ever you gave birth to the earth and the world, from everlasting to everlasting, you are God.","Before the mountains were brought forth, or ever You gave birth to the earth and the world, from everlasting to everlasting, You are God."
,PS 91:16,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"With long life I will satisfy him, and show him My salvation.","With long life I will satisfy him, and show him My Salvation."
APPROVE,PS 91:2,0.88,title,Divine title used as possessive title ('my/our/his/their ...').,"I will say to the LORD, My refuge and my fortress, my God, in whom I trust.","I will say to the LORD, my Refuge and my Fortress, my God, in whom I trust."
,PS 91:9,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you, O LORD, are my refuge; you have made the Most High your dwelling place.","For You, O LORD, are my refuge; you have made the Most High your dwelling place."
,PS 91:9,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you, O LORD, are my refuge; you have made the Most High your dwelling place.","For You, O LORD, are my refuge; You have made the Most High your dwelling place."
APPROVE,PS 91:9,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"For you, O LORD, are my refuge; you have made the Most High your dwelling place.","For You, O LORD, are my refuge; You have made the Most High Your dwelling place."
,PS 92:16,0.92,title,Divine title used as identity ('is my/our/his/their ...').,"To declare that the LORD is upright; he is my rock, and there is no unrighteousness in him.","To declare that the LORD is upright; he is my Rock, and there is no unrighteousness in him."
,PS 92:16,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"To declare that the LORD is upright; he is my rock, and there is no unrighteousness in him.","To declare that the LORD is upright; He is my rock, and there is no unrighteousness in him."
APPROVE,PS 92:16,0.8,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"To declare that the LORD is upright; he is my rock, and there is no unrighteousness in him.","To declare that the LORD is upright; He is my Rock, and there is no unrighteousness in Him."
APPROVE,PS 94:12,0.95,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"Blessed is the man whom You chasten, O LORD, and out of Your law You teach him.","Blessed is the man whom You chasten, O LORD, and out of Your law You teach Him."
APPROVE,PS 94:18,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"If I say, “My foot slips,” your mercy, O LORD, upholds me.","If I say, ""My foot slips,""� Your mercy, O LORD, upholds me."
APPROVE,PS 95:1,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Oh come, let us sing for joy to the LORD; let us shout aloud to the Rock of our salvation.","Oh come, let us sing for joy to the LORD; let us shout aloud to the Rock of our salvation."
,PS 95:7,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"For he is our God, and we are the people of his pasture, and the sheep of his hand. Today, if you will hear his voice.","For He is our God, and we are the people of his pasture, and the sheep of his hand. Today, if you will hear his voice."
,PS 95:7,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"For he is our God, and we are the people of his pasture, and the sheep of his hand. Today, if you will hear his voice.","For He is our God, and we are the people of His pasture, and the sheep of his hand. Today, if you will hear his voice."
,PS 95:7,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"For he is our God, and we are the people of his pasture, and the sheep of his hand. Today, if you will hear his voice.","For He is our God, and we are the people of His pasture, and the sheep of His hand. Today, if you will hear his voice."
,PS 95:7,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For he is our God, and we are the people of his pasture, and the sheep of his hand. Today, if you will hear his voice.","For He is our God, and we are the people of His pasture, and the sheep of His hand. Today, if You will hear his voice."
APPROVE,PS 95:7,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"For he is our God, and we are the people of his pasture, and the sheep of his hand. Today, if you will hear his voice.","For He is our God, and we are the people of His pasture, and the sheep of His hand. Today, if you will hear His voice."
APPROVE,PS 96:10,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"Say among the nations, “The LORD reigns; indeed, the world is established, it shall not be moved; he will judge the peoples with equity.”","Say among the nations, ""The LORD reigns; indeed, the world is established, it shall not be moved; He will judge the peoples with equity.""�"
,PS 96:2,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Sing to the LORD, bless His name; proclaim His salvation from day to day.","Sing to the LORD, bless His name; proclaim His Salvation from day to day."
APPROVE,PS 96:4,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"For great is the LORD, and greatly to be praised; he is to be feared above all gods.","For great is the LORD, and greatly to be praised; He is to be feared above all gods."
,PS 97:10,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O you who love the LORD, hate evil; he preserves the souls of his faithful ones, from the hand of the wicked he delivers them.","O You who love the LORD, hate evil; he preserves the souls of his faithful ones, from the hand of the wicked he delivers them."
,PS 97:10,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"O you who love the LORD, hate evil; he preserves the souls of his faithful ones, from the hand of the wicked he delivers them.","O You who love the LORD, hate evil; He preserves the souls of his faithful ones, from the hand of the wicked he delivers them."
,PS 97:10,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"O you who love the LORD, hate evil; he preserves the souls of his faithful ones, from the hand of the wicked he delivers them.","O You who love the LORD, hate evil; He preserves the souls of His faithful ones, from the hand of the wicked he delivers them."
APPROVE,PS 97:10,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"O you who love the LORD, hate evil; he preserves the souls of his faithful ones, from the hand of the wicked he delivers them.","O you who love the LORD, hate evil; He preserves the souls of His faithful ones, from the hand of the wicked He delivers them."
,PS 97:12,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Rejoice in the LORD, you righteous, and give thanks to the remembrance of His holiness.","Rejoice in the LORD, You righteous, and give thanks to the remembrance of His holiness."
,PS 97:9,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you, O LORD, are Most High over all the earth; you are greatly exalted above all gods.","For You, O LORD, are Most High over all the earth; you are greatly exalted above all gods."
APPROVE,PS 97:9,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you, O LORD, are Most High over all the earth; you are greatly exalted above all gods.","For You, O LORD, are Most High over all the earth; You are greatly exalted above all gods."
,PS 98:2,0.85,title,Salvation used as a title (my/our/his/their Salvation).,The LORD has made known His salvation; in the sight of the nations He has revealed His righteousness.,The LORD has made known His Salvation; in the sight of the nations He has revealed His righteousness.
,PS 99:6,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"Moses and Aaron among his priests, and Samuel among those who call upon his name; they call upon the LORD, and he answers them.","Moses and Aaron among His priests, and Samuel among those who call upon his name; they call upon the LORD, and he answers them."
,PS 99:6,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"Moses and Aaron among his priests, and Samuel among those who call upon his name; they call upon the LORD, and he answers them.","Moses and Aaron among His priests, and Samuel among those who call upon His name; they call upon the LORD, and he answers them."
APPROVE,PS 99:6,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"Moses and Aaron among his priests, and Samuel among those who call upon his name; they call upon the LORD, and he answers them.","Moses and Aaron among His priests, and Samuel among those who call upon His name; they call upon the LORD, and He answers them."
,PS 9:17,0.85,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,The LORD has made Himself known; He has executed judgment. The wicked is snared in the work of his own hands. Meditation. Selah.,The LORD has made Himself known; He has executed judgment. The wicked is snared in the work of His own hands. Meditation. Selah.
,PS 9:8,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,But the LORD sits enthroned forever; he has established his throne for judgment.,But the LORD sits enthroned forever; He has established his throne for judgment.
APPROVE,PS 9:8,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,But the LORD sits enthroned forever; he has established his throne for judgment.,But the LORD sits enthroned forever; He has established His throne for judgment.
